payment_date,amount
"2005-08-22 05:13:33","3.99"
"2005-08-23 19:14:07","2.99"
"2005-05-29 00:13:15","6.99"
"2005-06-20 18:39:43","5.99"
"2005-06-21 08:25:46","4.99"
"2005-07-06 10:09:20","0.99"
"2005-07-08 06:12:33","2.99"
"2005-07-10 07:17:01","0.99"
"2005-07-10 15:19:30","2.99"
"2005-07-27 13:59:58","2.99"
"2005-07-28 02:24:23","2.99"
"2005-07-28 20:01:06","0.99"
"2005-07-28 21:17:19","0.99"
"2005-07-30 23:58:30","4.99"
"2005-07-31 13:59:32","0.99"
"2005-07-31 21:10:03","4.99"
"2005-08-01 02:58:07","2.99"
"2005-08-02 06:53:48","0.99"
"2005-08-02 12:30:20","0.99"
"2005-08-17 19:52:45","2.99"
"2005-08-19 15:52:04","2.99"
"2005-08-19 17:34:00","2.99"
"2005-08-21 03:31:07","4.99"
"2005-08-22 04:15:48","4.99"
"2005-08-22 10:49:21","2.99"
"2005-08-22 15:53:32","4.99"
"2005-08-22 20:47:48","6.99"
"2005-08-22 23:35:41","2.99"
"2005-08-23 00:55:43","2.99"
"2005-08-23 07:03:19","7.99"
"2005-05-26 01:19:05","2.99"
"2005-05-28 13:06:50","3.99"
"2005-06-16 18:13:43","5.99"
"2005-06-17 06:24:30","9.99"
"2005-06-21 06:05:53","4.99"
"2005-07-08 02:10:01","4.99"
"2005-07-08 12:59:01","3.99"
"2005-07-12 06:42:31","4.99"
"2005-07-12 09:30:05","0.99"
"2005-07-12 13:23:09","7.99"
"2005-07-12 13:42:58","6.99"
"2005-07-27 12:38:47","8.99"
"2005-07-27 13:42:39","6.99"
"2005-07-28 06:34:23","8.99"
"2005-07-28 12:24:54","4.99"
"2005-07-28 12:33:17","2.99"
"2005-07-28 17:20:09","2.99"
"2005-07-29 01:49:04","0.99"
"2005-07-29 02:24:08","3.99"
"2005-07-29 19:19:10","2.99"
"2005-07-31 14:05:44","0.99"
"2005-08-01 03:29:45","2.99"
"2005-08-17 04:43:29","6.99"
"2005-08-17 11:51:16","2.99"
"2005-08-18 11:36:55","4.99"
"2005-08-18 15:51:12","0.99"
"2005-08-19 00:27:41","8.99"
"2005-08-19 09:05:38","8.99"
"2005-08-19 19:56:01","4.99"
"2005-08-20 01:32:04","7.99"
"2005-08-23 05:42:13","2.99"
"2005-08-23 18:49:32","2.99"
"2005-08-23 21:17:17","0.99"
"2005-05-28 08:53:02","1.99"
"2005-06-15 08:27:33","2.99"
"2005-06-19 01:10:31","4.99"
"2005-06-21 01:28:12","2.99"
"2005-06-21 08:00:49","4.99"
"2005-07-09 02:32:34","2.99"
"2005-07-09 08:52:12","2.99"
"2005-07-09 22:11:14","0.99"
"2005-07-11 17:25:55","0.99"
"2005-07-26 23:08:04","6.99"
"2005-07-27 02:03:21","0.99"
"2005-07-27 14:53:55","0.99"
"2005-07-29 19:30:02","2.99"
"2005-07-30 20:22:17","7.99"
"2005-07-31 15:57:07","2.99"
"2005-08-01 03:20:08","3.99"
"2005-08-01 07:35:25","0.99"
"2005-08-02 01:47:04","2.99"
"2005-08-17 22:32:50","7.99"
"2005-08-18 19:42:11","6.99"
"2005-08-19 05:55:58","2.99"
"2005-08-20 17:24:45","4.99"
"2005-08-21 20:33:00","0.99"
"2005-08-22 02:46:35","2.99"
"2005-08-22 14:23:11","7.99"
"2005-05-26 21:22:07","3.99"
"2005-05-27 08:16:25","1.99"
"2005-06-15 08:01:29","4.99"
"2005-06-20 21:42:29","2.99"
"2005-07-06 12:52:44","4.99"
"2005-07-07 18:36:37","5.99"
"2005-07-09 22:28:45","6.99"
"2005-07-10 20:51:34","4.99"
"2005-07-12 07:44:49","3.99"
"2005-07-31 03:35:34","5.99"
"2005-08-02 14:25:58","1.99"
"2005-08-20 07:46:30","8.99"
"2005-08-20 17:31:18","2.99"
"2005-08-22 11:36:16","6.99"
"2005-08-23 15:58:05","0.99"
"2005-08-23 20:13:38","4.99"
"2005-05-28 18:43:26","0.99"
"2005-06-15 12:12:42","2.99"
"2005-06-17 16:49:45","4.99"
"2005-06-17 23:37:29","8.99"
"2005-06-19 00:48:11","0.99"
"2005-07-08 14:57:32","0.99"
"2005-07-12 22:02:09","3.99"
"2005-07-27 20:33:08","2.99"
"2005-08-01 12:32:23","3.99"
"2005-08-02 09:56:06","2.99"
"2005-08-17 02:20:42","4.99"
"2005-08-17 04:56:16","6.99"
"2005-08-17 22:55:32","4.99"
"2005-08-19 00:58:24","4.99"
"2005-08-19 02:38:26","4.99"
"2005-08-23 04:27:54","3.99"
"2005-08-23 16:08:15","4.99"
"2005-05-31 14:30:01","2.99"
"2005-06-16 20:59:35","7.99"
"2005-06-18 19:04:41","8.99"
"2005-06-20 11:17:20","3.99"
"2005-06-21 02:47:56","4.99"
"2005-06-21 10:56:59","2.99"
"2005-07-09 03:46:33","0.99"
"2005-07-10 09:29:49","4.99"
"2005-07-11 04:54:31","6.99"
"2005-07-27 04:25:25","2.99"
"2005-07-29 01:38:43","0.99"
"2005-07-30 12:43:24","3.99"
"2005-07-30 14:30:38","2.99"
"2005-08-01 09:51:11","4.99"
"2005-08-02 17:12:30","0.99"
"2005-08-02 17:45:55","4.99"
"2005-08-17 20:49:24","7.99"
"2005-08-20 01:07:14","2.99"
"2005-08-20 15:30:51","5.99"
"2005-08-20 19:21:28","4.99"
"2005-08-21 15:50:50","2.99"
"2005-08-22 17:31:41","4.99"
"2005-08-23 21:00:22","7.99"
"2005-05-26 10:27:50","4.99"
"2005-06-16 15:59:44","8.99"
"2005-06-17 20:38:54","4.99"
"2005-06-20 00:17:46","9.99"
"2005-06-21 03:16:36","6.99"
"2005-07-07 12:01:34","0.99"
"2005-07-07 12:20:21","4.99"
"2005-07-07 14:22:18","4.99"
"2005-07-09 08:57:07","4.99"
"2005-07-11 16:01:35","6.99"
"2005-07-27 14:52:06","2.99"
"2005-07-27 22:46:20","5.99"
"2005-07-28 00:11:47","2.99"
"2005-07-28 15:26:20","7.99"
"2005-07-28 17:12:53","6.99"
"2005-07-28 23:59:02","2.99"
"2005-07-29 08:44:46","8.99"
"2005-07-29 19:42:33","4.99"
"2005-08-01 02:09:22","0.99"
"2005-08-02 16:52:57","2.99"
"2005-08-17 14:16:40","4.99"
"2005-08-18 04:22:31","2.99"
"2005-08-18 10:42:43","9.99"
"2005-08-18 18:18:08","2.99"
"2005-08-21 10:38:17","2.99"
"2005-08-21 12:21:44","0.99"
"2005-08-22 02:04:38","3.99"
"2005-08-22 09:14:09","0.99"
"2005-08-23 15:19:15","2.99"
"2005-05-25 17:17:04","6.99"
"2005-05-26 05:32:52","4.99"
"2005-05-26 20:35:19","6.99"
"2005-05-27 20:00:04","0.99"
"2005-05-28 22:07:30","0.99"
"2005-06-15 03:53:13","2.99"
"2005-06-16 07:51:09","8.99"
"2005-06-16 21:42:49","2.99"
"2005-06-17 09:32:10","2.99"
"2005-06-18 20:00:15","4.99"
"2005-06-19 21:17:06","0.99"
"2005-07-06 11:12:48","2.99"
"2005-07-06 16:30:59","5.99"
"2005-07-07 10:30:08","3.99"
"2005-07-08 03:20:10","3.99"
"2005-07-09 15:10:44","2.99"
"2005-07-11 22:25:19","0.99"
"2005-07-12 06:26:49","4.99"
"2005-07-12 18:14:10","5.99"
"2005-07-27 12:34:14","4.99"
"2005-07-28 03:13:00","0.99"
"2005-07-29 07:02:57","5.99"
"2005-07-29 19:43:02","6.99"
"2005-07-31 03:30:41","0.99"
"2005-07-31 07:06:29","6.99"
"2005-08-02 13:45:05","10.99"
"2005-08-17 04:30:09","4.99"
"2005-08-17 20:00:10","6.99"
"2005-08-19 15:45:47","3.99"
"2005-08-19 22:51:39","0.99"
"2005-08-21 02:30:00","4.99"
"2005-08-21 04:28:02","4.99"
"2005-08-21 07:44:17","9.99"
"2005-08-21 07:49:53","2.99"
"2005-08-21 18:03:51","9.99"
"2005-08-23 00:28:19","4.99"
"2005-08-23 03:32:31","1.99"
"2005-08-23 15:29:17","2.99"
"2005-08-23 22:24:39","0.99"
"2005-05-26 03:07:43","0.99"
"2005-05-28 02:09:19","7.99"
"2005-05-28 04:34:17","4.99"
"2005-05-30 13:52:49","1.99"
"2005-05-31 16:34:27","2.99"
"2005-06-15 16:29:51","0.99"
"2005-06-16 11:17:22","9.99"
"2005-07-06 01:00:21","4.99"
"2005-07-06 01:03:29","10.99"
"2005-07-07 04:34:23","3.99"
"2005-07-07 07:16:19","0.99"
"2005-07-09 07:43:22","0.99"
"2005-07-09 15:38:09","3.99"
"2005-07-10 08:04:41","6.99"
"2005-07-11 02:15:53","0.99"
"2005-07-11 06:24:44","4.99"
"2005-07-12 16:47:06","4.99"
"2005-07-26 23:55:48","3.99"
"2005-07-27 03:52:01","6.99"
"2005-07-27 11:29:11","6.99"
"2005-07-28 06:22:52","4.99"
"2005-07-28 11:48:08","4.99"
"2005-07-29 20:53:23","0.99"
"2005-07-30 12:14:03","2.99"
"2005-07-31 19:58:42","4.99"
"2005-08-01 02:51:09","4.99"
"2005-08-01 04:34:57","4.99"
"2005-08-01 16:39:18","2.99"
"2005-08-01 19:52:52","2.99"
"2005-08-02 11:04:35","0.99"
"2005-08-17 20:18:06","0.99"
"2005-08-18 10:57:01","4.99"
"2005-08-18 17:55:38","6.99"
"2005-08-20 07:58:21","4.99"
"2005-08-20 11:37:56","2.99"
"2005-08-21 03:47:25","7.99"
"2005-08-21 19:44:21","2.99"
"2005-08-23 02:05:51","4.99"
"2005-08-23 05:02:31","9.99"
"2005-08-23 15:46:33","2.99"
"2005-05-25 08:58:25","2.99"
"2005-06-15 06:13:57","0.99"
"2005-06-15 08:27:30","0.99"
"2005-06-16 05:15:12","7.99"
"2005-07-06 13:01:03","5.99"
"2005-07-06 16:34:00","4.99"
"2005-07-06 20:32:27","4.99"
"2005-07-07 20:10:59","4.99"
"2005-07-08 02:12:04","6.99"
"2005-07-09 05:28:38","4.99"
"2005-07-11 01:51:58","3.99"
"2005-07-11 12:12:17","2.99"
"2005-07-12 12:50:19","4.99"
"2005-07-26 22:56:00","10.99"
"2005-07-26 23:27:40","5.99"
"2005-07-28 02:19:48","4.99"
"2005-07-29 08:39:12","8.99"
"2005-07-30 00:42:06","6.99"
"2005-07-30 21:08:41","5.99"
"2005-07-31 06:52:54","2.99"
"2005-07-31 17:54:35","4.99"
"2005-08-01 02:05:34","0.99"
"2005-08-02 03:20:03","4.99"
"2005-08-02 18:53:14","1.99"
"2005-08-17 07:30:55","2.99"
"2005-08-17 08:48:43","0.99"
"2005-08-18 01:15:47","3.99"
"2005-08-18 10:14:52","8.99"
"2005-08-18 22:37:39","10.99"
"2005-08-20 05:32:23","4.99"
"2005-08-20 05:50:35","4.99"
"2005-08-21 10:45:01","4.99"
"2005-05-28 15:45:39","2.99"
"2005-06-15 19:13:51","4.99"
"2005-06-15 19:19:16","2.99"
"2005-06-17 23:51:10","2.99"
"2005-06-18 12:25:29","4.99"
"2005-06-20 14:33:26","4.99"
"2005-07-06 20:19:29","0.99"
"2005-07-07 01:42:22","2.99"
"2005-07-11 17:24:57","2.99"
"2005-07-11 19:30:13","8.99"
"2005-07-12 22:17:16","5.99"
"2005-07-28 23:10:25","0.99"
"2005-07-30 08:00:19","2.99"
"2005-07-31 00:02:10","0.99"
"2005-07-31 02:17:27","2.99"
"2005-08-01 08:37:06","2.99"
"2005-08-01 23:16:10","3.99"
"2005-08-17 03:14:47","4.99"
"2005-08-18 04:33:11","4.99"
"2005-08-20 08:05:59","5.99"
"2005-08-20 23:46:24","7.99"
"2005-08-21 00:21:35","4.99"
"2005-08-21 08:00:40","5.99"
"2005-08-21 15:28:15","2.99"
"2005-08-22 05:58:27","7.99"
"2005-08-22 15:51:12","0.99"
"2005-08-23 08:34:53","1.99"
"2005-05-25 23:43:47","0.99"
"2005-05-26 14:19:09","2.99"
"2005-05-29 17:28:12","0.99"
"2005-05-30 23:55:36","4.99"
"2005-06-15 15:49:01","4.99"
"2005-06-16 18:46:58","6.99"
"2005-06-19 01:56:59","5.99"
"2005-06-20 08:00:24","0.99"
"2005-06-20 09:10:43","4.99"
"2005-06-21 03:27:10","0.99"
"2005-07-06 15:26:36","6.99"
"2005-07-09 16:11:33","2.99"
"2005-07-10 05:15:12","3.99"
"2005-07-11 07:44:46","6.99"
"2005-07-11 16:09:42","5.99"
"2005-07-11 18:08:41","5.99"
"2005-07-12 06:43:36","2.99"
"2005-07-30 02:28:22","5.99"
"2005-07-31 15:11:51","6.99"
"2005-08-01 03:29:10","6.99"
"2005-08-01 15:33:03","0.99"
"2005-08-17 15:51:35","6.99"
"2005-08-18 23:07:01","4.99"
"2005-08-19 14:27:03","8.99"
"2005-08-21 04:17:56","4.99"
"2005-08-21 17:38:37","4.99"
"2005-08-21 17:39:41","4.99"
"2005-08-22 15:52:50","5.99"
"2005-08-22 19:06:47","2.99"
"2006-02-14 15:16:03","4.99"
"2005-05-27 04:50:56","4.99"
"2005-05-30 15:05:47","2.99"
"2005-05-30 20:27:45","3.99"
"2005-06-16 16:54:03","0.99"
"2005-06-17 20:53:42","2.99"
"2005-06-19 03:04:59","4.99"
"2005-06-19 16:22:26","4.99"
"2005-07-06 22:50:40","0.99"
"2005-07-07 00:25:29","4.99"
"2005-07-08 08:14:26","4.99"
"2005-07-08 19:23:32","0.99"
"2005-07-09 22:09:28","5.99"
"2005-07-12 00:44:08","2.99"
"2005-07-12 21:03:03","4.99"
"2005-07-27 05:38:16","4.99"
"2005-07-27 09:24:00","2.99"
"2005-07-28 11:58:53","1.99"
"2005-07-28 12:15:51","7.99"
"2005-07-30 05:50:08","4.99"
"2005-07-30 09:26:08","8.99"
"2005-08-02 00:24:15","2.99"
"2005-08-02 05:05:52","2.99"
"2005-08-02 12:23:43","4.99"
"2005-08-02 16:58:56","0.99"
"2005-08-02 19:51:53","7.99"
"2005-08-17 08:48:39","0.99"
"2005-08-20 19:12:30","4.99"
"2005-08-21 03:51:52","0.99"
"2005-08-21 15:56:39","0.99"
"2005-08-21 19:41:50","4.99"
"2005-08-21 23:23:37","4.99"
"2005-08-22 12:38:37","4.99"
"2005-08-22 23:13:03","2.99"
"2005-08-23 21:46:47","4.99"
"2005-05-29 20:26:39","7.99"
"2005-06-16 17:39:39","8.99"
"2005-06-20 05:43:42","7.99"
"2005-07-06 14:02:01","4.99"
"2005-07-07 03:30:52","1.99"
"2005-07-08 00:58:15","2.99"
"2005-07-08 03:32:01","0.99"
"2005-07-08 16:10:19","0.99"
"2005-07-08 17:03:22","2.99"
"2005-07-08 19:53:22","4.99"
"2005-07-09 13:36:10","0.99"
"2005-07-12 03:11:18","7.99"
"2005-07-30 04:42:54","2.99"
"2005-08-01 06:27:13","5.99"
"2005-08-02 08:36:03","0.99"
"2005-08-02 22:35:28","2.99"
"2005-08-17 00:41:08","2.99"
"2005-08-17 22:13:37","2.99"
"2005-08-18 03:19:29","4.99"
"2005-08-18 10:47:35","0.99"
"2005-08-18 16:34:02","2.99"
"2005-08-18 20:30:33","4.99"
"2005-08-21 22:15:36","0.99"
"2005-08-22 09:54:54","4.99"
"2005-08-23 04:52:22","6.99"
"2006-02-14 15:16:03","0.99"
"2005-05-27 15:07:27","4.99"
"2005-05-29 02:27:30","0.99"
"2005-07-06 23:11:11","5.99"
"2005-07-07 00:58:00","6.99"
"2005-07-08 07:55:08","4.99"
"2005-07-09 19:08:03","0.99"
"2005-07-09 20:16:07","0.99"
"2005-07-09 20:30:03","9.99"
"2005-07-09 23:08:07","2.99"
"2005-07-11 13:42:18","4.99"
"2005-07-28 01:15:45","7.99"
"2005-07-28 07:04:36","1.99"
"2005-07-28 23:26:31","5.99"
"2005-07-30 12:09:56","7.99"
"2005-07-31 05:45:15","2.99"
"2005-07-31 08:59:18","2.99"
"2005-07-31 23:11:01","3.99"
"2005-08-01 05:49:49","0.99"
"2005-08-01 15:37:17","3.99"
"2005-08-02 15:00:43","5.99"
"2005-08-17 10:05:05","4.99"
"2005-08-21 07:22:43","2.99"
"2005-08-22 11:43:42","1.99"
"2005-08-22 19:23:58","4.99"
"2005-05-28 00:09:12","4.99"
"2005-05-29 12:59:14","2.99"
"2005-06-16 11:54:25","3.99"
"2005-06-17 16:59:40","0.99"
"2005-06-18 23:43:58","4.99"
"2005-06-21 20:59:20","2.99"
"2005-07-05 23:05:17","7.99"
"2005-07-07 00:47:00","5.99"
"2005-07-07 09:49:04","4.99"
"2005-07-10 06:57:44","4.99"
"2005-07-11 09:25:17","2.99"
"2005-07-27 18:45:15","0.99"
"2005-07-28 20:37:36","0.99"
"2005-07-30 17:29:19","6.99"
"2005-07-31 09:12:42","3.99"
"2005-08-01 05:19:23","4.99"
"2005-08-01 15:05:52","9.99"
"2005-08-01 23:07:56","6.99"
"2005-08-18 17:22:41","4.99"
"2005-08-18 20:59:51","5.99"
"2005-08-22 23:38:01","0.99"
"2006-02-14 15:16:03","0.99"
"2005-05-30 06:16:06","2.99"
"2005-06-16 14:29:59","6.99"
"2005-06-18 01:17:27","2.99"
"2005-06-18 08:33:23","10.99"
"2005-06-19 11:54:57","4.99"
"2005-07-07 13:16:55","5.99"
"2005-07-07 15:29:35","2.99"
"2005-07-08 23:17:10","7.99"
"2005-07-11 15:43:51","2.99"
"2005-07-27 12:52:13","2.99"
"2005-07-28 11:25:39","10.99"
"2005-07-29 09:55:20","6.99"
"2005-07-29 22:18:12","5.99"
"2005-07-29 23:44:22","2.99"
"2005-07-30 21:53:01","8.99"
"2005-08-01 11:01:01","4.99"
"2005-08-02 02:00:03","0.99"
"2005-08-18 10:01:50","4.99"
"2005-08-19 07:37:58","0.99"
"2005-08-21 15:59:27","3.99"
"2005-08-22 11:34:43","2.99"
"2005-08-23 18:23:30","2.99"
"2005-06-16 14:08:44","0.99"
"2005-06-18 13:00:51","4.99"
"2005-06-19 01:18:27","6.99"
"2005-06-19 07:33:00","8.99"
"2005-06-19 17:34:39","4.99"
"2005-06-21 03:57:15","4.99"
"2005-07-06 09:46:12","4.99"
"2005-07-10 16:57:50","4.99"
"2005-07-27 21:11:03","2.99"
"2005-07-29 08:57:38","4.99"
"2005-07-31 06:17:33","4.99"
"2005-07-31 18:13:06","4.99"
"2005-07-31 21:39:48","0.99"
"2005-08-17 15:40:46","2.99"
"2005-08-19 13:28:26","2.99"
"2005-08-20 02:10:27","4.99"
"2005-08-22 09:03:04","4.99"
"2005-08-22 15:55:48","4.99"
"2005-08-23 11:22:09","4.99"
"2005-05-25 21:46:54","3.99"
"2005-05-29 03:48:01","7.99"
"2005-06-17 04:35:52","2.99"
"2005-06-17 08:02:20","3.99"
"2005-06-17 10:40:36","2.99"
"2005-06-17 16:33:17","3.99"
"2005-06-18 14:55:30","2.99"
"2005-06-19 17:27:25","6.99"
"2005-07-06 01:36:53","6.99"
"2005-07-06 14:57:53","0.99"
"2005-07-07 10:28:33","8.99"
"2005-07-09 23:51:57","0.99"
"2005-07-10 12:25:11","4.99"
"2005-07-11 05:16:20","7.99"
"2005-07-11 23:45:25","1.99"
"2005-07-12 07:37:02","0.99"
"2005-07-12 19:29:19","8.99"
"2005-07-27 03:51:04","7.99"
"2005-07-28 10:49:27","2.99"
"2005-07-30 18:16:03","5.99"
"2005-07-30 21:38:12","8.99"
"2005-07-31 07:23:11","2.99"
"2005-07-31 09:23:43","7.99"
"2005-08-01 04:13:33","4.99"
"2005-08-02 08:20:29","4.99"
"2005-08-17 02:13:26","1.99"
"2005-08-17 13:03:13","4.99"
"2005-08-18 09:20:51","0.99"
"2005-08-19 10:16:43","8.99"
"2005-08-20 18:54:59","2.99"
"2006-02-14 15:16:03","0.99"
"2005-05-28 03:18:02","0.99"
"2005-05-29 05:17:30","6.99"
"2005-05-29 21:36:00","9.99"
"2005-06-15 13:13:36","0.99"
"2005-06-16 15:37:07","0.99"
"2005-07-06 00:23:43","7.99"
"2005-07-10 06:22:24","2.99"
"2005-07-11 11:37:52","2.99"
"2005-07-27 11:04:17","2.99"
"2005-07-28 11:44:56","9.99"
"2005-07-29 23:13:41","4.99"
"2005-07-30 03:56:55","6.99"
"2005-07-30 17:53:39","4.99"
"2005-08-01 22:37:11","1.99"
"2005-08-02 05:19:51","0.99"
"2005-08-02 18:04:41","5.99"
"2005-08-19 04:13:37","4.99"
"2005-08-19 10:41:09","0.99"
"2005-08-19 12:08:13","9.99"
"2005-08-20 13:59:35","4.99"
"2005-08-22 21:41:40","2.99"
"2005-08-23 05:38:41","4.99"
"2005-05-31 15:12:15","5.99"
"2005-06-14 23:35:09","2.99"
"2005-06-18 08:10:42","4.99"
"2005-06-21 06:30:13","4.99"
"2005-06-21 06:59:33","0.99"
"2005-07-06 17:40:18","0.99"
"2005-07-08 00:22:10","2.99"
"2005-07-08 02:20:04","1.99"
"2005-07-08 03:30:39","0.99"
"2005-07-08 10:11:45","10.99"
"2005-07-10 10:37:20","2.99"
"2005-07-11 03:18:39","0.99"
"2005-07-27 09:55:33","4.99"
"2005-07-28 08:55:27","7.99"
"2005-07-29 00:35:33","6.99"
"2005-07-29 01:27:44","6.99"
"2005-07-30 23:26:05","4.99"
"2005-07-31 18:15:14","3.99"
"2005-08-02 12:01:30","0.99"
"2005-08-02 18:32:38","2.99"
"2005-08-17 09:10:55","4.99"
"2005-08-17 14:53:53","4.99"
"2005-08-18 00:37:59","2.99"
"2005-08-19 07:04:00","4.99"
"2005-08-20 01:46:38","2.99"
"2005-08-20 15:17:38","4.99"
"2005-08-20 19:29:23","1.99"
"2005-08-21 06:39:58","4.99"
"2005-08-21 17:15:33","0.99"
"2005-05-26 15:32:46","8.99"
"2005-05-28 23:27:26","2.99"
"2005-05-30 05:49:42","0.99"
"2005-06-20 12:49:55","2.99"
"2005-06-21 03:39:52","0.99"
"2005-07-06 07:34:15","2.99"
"2005-07-08 15:28:20","4.99"
"2005-07-09 17:00:13","4.99"
"2005-07-09 23:03:21","4.99"
"2005-07-10 15:22:04","8.99"
"2005-07-10 19:14:58","2.99"
"2005-07-11 20:56:29","8.99"
"2005-07-12 00:45:17","7.99"
"2005-07-12 19:14:53","5.99"
"2005-07-28 09:03:02","6.99"
"2005-07-29 12:07:53","2.99"
"2005-07-31 13:32:31","6.99"
"2005-08-01 23:00:22","4.99"
"2005-08-01 23:37:39","2.99"
"2005-08-16 22:52:54","6.99"
"2005-08-19 13:52:50","4.99"
"2005-08-21 10:02:05","4.99"
"2005-08-21 22:22:29","0.99"
"2005-08-22 04:11:02","6.99"
"2005-08-22 07:52:31","4.99"
"2005-08-22 23:01:45","0.99"
"2005-08-23 15:41:20","5.99"
"2005-08-23 16:18:25","2.99"
"2005-08-23 16:42:53","3.99"
"2005-05-29 08:36:30","6.99"
"2005-06-19 23:11:49","4.99"
"2005-06-20 00:08:38","0.99"
"2005-06-21 13:58:46","8.99"
"2005-07-06 02:49:42","4.99"
"2005-07-10 16:19:52","4.99"
"2005-07-12 01:41:44","4.99"
"2005-07-12 21:44:16","9.99"
"2005-07-27 06:40:41","0.99"
"2005-07-27 15:40:26","4.99"
"2005-07-28 02:44:07","4.99"
"2005-07-28 17:07:13","7.99"
"2005-07-29 04:58:56","4.99"
"2005-08-01 17:24:35","0.99"
"2005-08-02 03:28:38","6.99"
"2005-08-18 06:47:19","3.99"
"2005-08-18 20:11:35","2.99"
"2005-08-19 03:10:21","2.99"
"2005-05-25 04:24:36","4.99"
"2005-05-28 21:54:45","2.99"
"2005-05-29 06:08:15","2.99"
"2005-06-15 12:51:03","3.99"
"2005-06-16 08:55:35","3.99"
"2005-06-17 12:16:29","4.99"
"2005-06-17 14:37:57","5.99"
"2005-07-07 11:54:33","4.99"
"2005-07-09 19:25:45","2.99"
"2005-07-10 10:29:19","6.99"
"2005-07-10 17:43:30","0.99"
"2005-07-10 18:35:14","6.99"
"2005-07-11 00:16:38","5.99"
"2005-07-11 17:34:04","2.99"
"2005-07-12 19:58:34","6.99"
"2005-07-27 17:43:27","4.99"
"2005-07-27 21:53:18","2.99"
"2005-07-29 09:34:38","0.99"
"2005-07-30 10:16:04","5.99"
"2005-07-30 20:46:02","9.99"
"2005-07-31 09:52:16","4.99"
"2005-07-31 23:22:20","8.99"
"2005-08-17 14:11:44","4.99"
"2005-08-17 19:57:34","0.99"
"2005-08-18 23:29:23","4.99"
"2005-08-19 07:24:03","7.99"
"2005-08-19 13:21:04","0.99"
"2005-08-20 18:08:19","3.99"
"2005-08-23 06:54:06","2.99"
"2005-08-23 21:49:22","4.99"
"2005-05-31 01:47:35","2.99"
"2005-06-16 11:57:34","2.99"
"2005-06-16 15:01:36","8.99"
"2005-07-06 03:47:47","0.99"
"2005-07-06 19:12:40","1.99"
"2005-07-06 19:30:57","0.99"
"2005-07-07 08:17:06","3.99"
"2005-07-08 10:06:26","2.99"
"2005-07-09 10:28:18","2.99"
"2005-07-09 17:23:43","3.99"
"2005-07-09 18:39:15","3.99"
"2005-07-10 16:04:59","4.99"
"2005-07-12 17:54:19","4.99"
"2005-07-12 21:57:16","4.99"
"2005-07-27 07:00:37","4.99"
"2005-07-30 04:31:50","6.99"
"2005-07-30 06:24:28","2.99"
"2005-07-30 07:07:39","4.99"
"2005-07-30 12:20:59","2.99"
"2005-07-31 01:18:53","2.99"
"2005-07-31 02:32:00","0.99"
"2005-08-01 20:49:35","4.99"
"2005-08-01 20:51:10","6.99"
"2005-08-02 11:17:11","3.99"
"2005-08-17 16:12:27","4.99"
"2005-08-17 17:56:48","2.99"
"2005-08-18 04:16:06","8.99"
"2005-08-18 12:45:24","0.99"
"2005-08-19 09:36:28","2.99"
"2005-05-30 10:43:38","8.99"
"2005-05-30 15:35:08","2.99"
"2005-05-31 18:00:48","0.99"
"2005-06-17 13:46:52","4.99"
"2005-06-17 19:05:22","5.99"
"2005-06-19 03:45:39","2.99"
"2005-06-19 19:04:32","2.99"
"2005-07-06 16:22:45","4.99"
"2005-07-07 06:44:27","4.99"
"2005-07-07 11:25:39","4.99"
"2005-07-07 20:37:53","2.99"
"2005-07-08 15:41:11","7.99"
"2005-07-09 01:24:07","4.99"
"2005-07-11 22:06:53","4.99"
"2005-07-27 06:13:48","4.99"
"2005-07-27 18:00:24","4.99"
"2005-07-29 07:06:21","8.99"
"2005-07-30 10:21:03","0.99"
"2005-07-31 20:05:45","2.99"
"2005-08-02 01:35:46","4.99"
"2005-08-18 11:35:02","0.99"
"2005-08-18 17:06:22","2.99"
"2005-08-19 09:25:06","4.99"
"2005-08-20 12:46:17","0.99"
"2005-08-21 05:42:20","4.99"
"2005-08-21 06:44:37","4.99"
"2005-06-20 16:47:57","3.99"
"2005-07-06 23:39:01","1.99"
"2005-07-08 18:44:44","2.99"
"2005-07-10 06:25:48","3.99"
"2005-07-26 22:56:21","2.99"
"2005-07-27 04:56:09","2.99"
"2005-07-28 07:21:55","0.99"
"2005-07-28 13:07:24","4.99"
"2005-07-29 09:41:38","1.99"
"2005-07-29 16:38:58","2.99"
"2005-07-29 21:49:43","4.99"
"2005-07-30 04:38:49","7.99"
"2005-07-30 22:23:05","2.99"
"2005-07-30 23:45:09","3.99"
"2005-07-31 21:30:46","0.99"
"2005-08-01 11:32:16","2.99"
"2005-08-01 12:56:38","6.99"
"2005-08-01 23:24:53","6.99"
"2005-08-02 00:32:04","5.99"
"2005-08-02 04:12:27","9.99"
"2005-08-17 05:48:51","5.99"
"2005-08-17 15:08:43","5.99"
"2005-08-18 12:53:38","7.99"
"2005-08-19 15:23:38","4.99"
"2005-08-20 08:02:22","7.99"
"2005-08-23 08:59:12","2.99"
"2005-06-16 09:51:39","3.99"
"2005-06-16 13:45:56","5.99"
"2005-07-07 08:12:26","6.99"
"2005-07-07 13:00:20","5.99"
"2005-07-09 08:05:14","8.99"
"2005-07-12 05:00:46","5.99"
"2005-07-27 15:19:33","5.99"
"2005-07-28 15:15:11","2.99"
